scenario_id,outcome,econ_outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,econ_initial,econ_final,econ_delta,econ_switched,econ_outcome,econ_switch_time_s,econ_95pct_time_s,cascade_time_s,econ_lag_s,peak_price_gap_pct,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0020,v27_dominant,full_switch,0.7131,0.25,0.5958,0.1246,0.3875,0.6888,30.0,0.4,0.49,1.0,1.0,0.8662628145386766,56.74,100.0,43.26,True,full_switch,7292.0,7292.0,1815.0,5477.0,43.1,20,0,13000,0.05,0.1,2,0.0,0.0,49094.78998851124,100.0,86.4,70252.41001148877,12482,0.0929,6438,0.5,6,0.12,861,0.0,0,5577,350468084015.4098,13550476.501575079,v27
sweep_0021,v26_dominant,no_switch,0.3795,0.25,0.6111,0.2474,0.2579,0.1959,30.0,0.4,0.49,0.0,0.5673664319629602,0.10008923259964307,56.74,56.74,-0.0,False,no_switch,None,None,1238.0,None,12.3,20,0,13000,0.05,0.1,2,43.26335680370397,86.4,63909.08498642402,56.73664319629601,0.0,55438.115013575974,8668,0.0012,6724,0.5,6,0.12,6051,137933596411.7816,1500975.2940055244,673,156913149496.7257,0,v26
sweep_0022,v27_dominant,full_switch,0.3631,0.25,0.3516,0.2062,0.2799,0.377,30.0,0.4,0.49,1.0,1.0,0.868824531516184,56.74,100.0,43.26,True,full_switch,6908.0,6908.0,1825.0,5083.0,42.61,16,0,13000,0.05,0.1,2,0.0,0.0,49193.12572706391,100.0,86.4,70154.0742729361,6884,0.0364,5283,0.5,6,0.12,693,0.0,0,4590,349977516675.79596,816334.7338666716,v27
sweep_0023,v27_dominant,full_switch,0.347,0.25,0.5097,0.2539,0.2119,0.2808,30.0,0.4,0.49,1.0,1.0,0.8876749743939911,56.74,100.0,43.26,True,full_switch,5334.0,5334.0,2510.0,2824.0,45.11,16,0,13000,0.05,0.1,2,0.0,0.0,48692.16199845459,100.0,86.4,70655.03800154543,6635,0.1459,5858,0.5,6,0.12,658,0.0,0,5200,352476673617.14813,6790343.393004591,v27
sweep_0024,v27_dominant,no_switch,0.6943,0.25,0.7949,0.2624,0.2834,0.3689,30.0,0.4,0.49,1.0,0.5673741253525133,0.7210203422667097,56.74,56.74,0.0,False,no_switch,None,None,1230.0,None,15.9,26,0,13000,0.05,0.1,2,43.26258746474866,0.0,55278.91201261606,56.73741253525133,86.4,64068.28798738395,21268,0.0784,6194,0.5,6,0.12,1728,119305159062.10849,0,4466,181342622626.14426,12960337.946424225,v27
sweep_0025,v26_dominant,no_switch,0.3391,0.25,0.6033,0.166,0.3664,0.3408,30.0,0.4,0.49,0.0,0.5673741253525133,0.11710658202472436,56.74,56.74,0.0,False,no_switch,None,None,1267.0,None,15.09,20,0,13000,0.05,0.1,2,43.26258746474866,86.4,63613.48497395847,56.73741253525133,0.0,55733.71502604153,10801,0.0085,5986,0.5,6,0.12,5285,137293167810.19612,14005118.60841174,701,157751960743.99118,0,v26
sweep_0026,v27_dominant,full_switch,0.4258,0.25,0.6549,0.0968,0.1167,0.2614,30.0,0.4,0.49,1.0,1.0,0.8708010335917312,56.74,100.0,43.26,True,full_switch,6351.0,6351.0,1817.0,4534.0,43.06,16,0,13000,0.05,0.1,2,0.0,0.0,49101.04551152537,100.0,86.4,70246.15448847464,8268,0.1386,6192,0.5,6,0.12,800,0.0,0,5392,350436877097.8832,866972.550047644,v27
sweep_0027,v27_dominant,full_switch,0.3299,0.25,0.4863,0.2418,0.3484,0.6998,30.0,0.4,0.49,1.0,1.0,0.8818598766408351,56.74,100.0,43.26,True,full_switch,5762.0,5762.0,1814.0,3948.0,44.21,16,0,13000,0.05,0.1,2,0.0,0.0,48870.01007124879,100.0,86.4,70477.18992875122,8840,0.1283,6323,0.5,6,0.12,747,0.0,0,5576,351589443224.51355,890025.1898539737,v27
sweep_0028,v27_dominant,full_switch,0.3757,0.25,0.3989,0.1981,0.2696,0.5987,30.0,0.4,0.49,1.0,1.0,0.8705922629236563,56.74,100.0,43.26,True,full_switch,6069.0,6069.0,1815.0,4254.0,43.12,16,0,13000,0.05,0.1,2,0.0,0.0,49090.50727428055,100.0,86.4,70256.69272571948,8640,0.0382,5842,0.5,6,0.12,756,0.0,0,5086,350489449184.9545,734119.5386866992,v27
sweep_0029,v26_dominant,no_switch,0.5955,0.25,0.5252,0.1002,0.31,0.2133,30.0,0.4,0.49,0.0,0.5673664319629602,0.1075302625373369,56.74,56.74,-0.0,False,no_switch,None,None,1210.0,None,12.01,20,0,13000,0.05,0.1,2,43.26335680370397,86.4,63677.91099708328,56.73664319629601,0.0,55669.28900291673,8972,0.0003,6361,0.5,6,0.12,5677,137434658588.5691,1546995.43127421,684,157567468979.6356,0,v26
