scenario_id,outcome,econ_outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,econ_initial,econ_final,econ_delta,econ_switched,econ_outcome,econ_switch_time_s,econ_95pct_time_s,cascade_time_s,econ_lag_s,peak_price_gap_pct,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0024,v26_dominant,no_switch,0.5535,0.25,0.4528,0.16,0.1673,0.2493,30.0,0.4,0.49,0.0,0.0,0.025477707006369428,50.12,0.0,-50.12,False,no_switch,2904.0,None,None,None,0.0,4,0,13000,0.05,0.1,2,100.0,86.4,71179.57250554324,0.0,0.0,48167.62749445676,72,0.085,942,0.5,6,0.12,918,355093418047.4961,1951544.6544234008,24,0.0,0,v26
sweep_0025,contested,partial_switch,0.6562,0.25,0.6877,0.16,0.2298,0.3463,30.0,0.4,0.49,0.5844907407407407,0.6214929353977099,0.4845679012345679,62.15,62.15,0.0,False,partial_switch,None,None,None,None,5.71,5,0,13000,0.05,0.1,2,37.850706460229006,35.9,58078.61810856081,62.14929353977099,50.5,61268.581891439186,308,0.085,324,0.5,6,0.12,167,109667390879.41522,118440591.58687618,157,189959611054.35925,0,v26
sweep_0026,v26_dominant,partial_switch,0.7528,0.25,0.6961,0.16,0.3274,0.2454,30.0,0.4,0.49,0.2372685185185185,0.8379822714397097,0.20238095238095238,76.18,83.8,7.62,True,partial_switch,639.0,None,None,None,9.76,6,0,13000,0.05,0.1,2,16.201772856029027,65.9,58998.32183363257,83.79822714397096,20.5,60348.87816636742,68,0.085,252,0.5,6,0.12,201,47685840829.313034,148924752.2456536,51,252284912520.9116,0,v26
sweep_0027,v27_dominant,full_switch,0.6848,0.25,0.6393,0.16,0.1872,0.4271,30.0,0.4,0.49,1.0,1.0,0.9802631578947368,70.17,100.0,29.83,True,full_switch,666.0,967.0,666.0,0.0,47.85,4,0,13000,0.05,0.1,2,0.0,0.0,48152.32722143865,100.0,86.4,71194.87277856136,60,0.085,760,0.5,6,0.12,15,0.0,0,745,355169746494.71515,0,v27
sweep_0028,v27_dominant,full_switch,0.5883,0.25,0.5565,0.16,0.2902,0.2989,30.0,0.4,0.49,1.0,1.0,0.7021276595744681,62.15,100.0,37.85,True,full_switch,3405.0,4354.0,3992.0,-587.0,36.57,10,0,13000,0.05,0.1,2,0.0,0.0,50448.00000000001,100.0,86.4,68899.2,281,0.085,141,0.5,6,0.12,42,0.0,0,99,343717327423.29596,22493304.258691594,v27
sweep_0029,v26_dominant,no_switch,0.4695,0.25,0.4938,0.16,0.3467,0.2049,30.0,0.4,0.49,0.0,0.0,0.010126582278481013,50.12,0.0,-50.12,False,no_switch,1364.0,None,None,None,0.0,4,0,13000,0.05,0.1,2,100.0,86.4,71278.441473397,0.0,0.0,48068.75852660301,32,0.085,790,0.5,6,0.12,782,355586645507.26044,0,8,0.0,0,v26
sweep_0030,v27_dominant,full_switch,0.7463,0.25,0.6771,0.16,0.3342,0.4364,30.0,0.4,0.49,1.0,1.0,0.8939393939393939,76.18,100.0,23.82,True,full_switch,1058.0,2086.0,1912.0,-854.0,44.36,10,0,13000,0.05,0.1,2,0.0,0.0,48841.558441558445,100.0,86.4,70505.64155844157,157,0.085,198,0.5,6,0.12,21,0.0,0,177,351731379823.4581,18847250.33006824,v27
sweep_0031,v26_dominant,no_switch,0.3843,0.25,0.6574,0.16,0.3243,0.4211,30.0,0.4,0.49,0.0,0.0,0.043076923076923075,30.08,0.0,-30.08,False,no_switch,1370.0,None,None,None,0.0,4,0,13000,0.05,0.1,2,100.0,86.4,71079.54200743495,0.0,0.0,48267.65799256506,47,0.085,325,0.5,6,0.12,311,354594396063.6327,11105598.439547643,14,0.0,0,v26
sweep_0032,v26_dominant,no_switch,0.2825,0.25,0.6655,0.16,0.371,0.2411,30.0,0.4,0.49,0.0,0.0,0.04333868378812199,30.08,0.0,-30.08,False,no_switch,991.0,None,None,None,0.0,4,0,13000,0.05,0.1,2,100.0,86.4,71080.53333333334,0.0,0.0,48266.66666666667,104,0.085,623,0.5,6,0.12,596,354599341489.536,0,27,0.0,0,v26
sweep_0033,v26_dominant,no_switch,0.2987,0.25,0.5289,0.16,0.2857,0.4576,30.0,0.4,0.49,0.0,0.0,0.007518796992481203,30.08,0.0,-30.08,False,no_switch,1161.0,None,None,None,0.0,4,0,13000,0.05,0.1,2,100.0,86.4,71316.82025316455,0.0,0.0,48030.37974683545,16,0.085,532,0.5,6,0.12,528,355778105663.7132,0,4,0.0,0,v26
sweep_0034,v26_dominant,no_switch,0.3121,0.25,0.6602,0.16,0.3165,0.3791,30.0,0.4,0.49,0.0,0.0,0.012211668928086838,30.08,0.0,-30.08,False,no_switch,1555.0,None,None,None,0.0,4,0,13000,0.05,0.1,2,100.0,86.4,71283.6705882353,0.0,0.0,48063.529411764706,27,0.085,737,0.5,6,0.12,728,355612731983.9831,1150.7841037660837,9,0.0,0,v26
sweep_0035,v26_dominant,partial_switch,0.6616,0.25,0.7353,0.16,0.173,0.316,30.0,0.4,0.49,0.0,0.6214887659734603,0.002183406113537118,62.15,62.15,-0.0,False,partial_switch,None,None,None,None,0.0,4,0,13000,0.05,0.1,2,37.85112340265398,86.4,63889.33480831849,62.148876597346025,0.0,55457.86519168153,8,0.085,916,0.5,6,0.12,914,120640849631.12926,0,2,171942674397.59323,0,v26
sweep_0036,v26_dominant,no_switch,0.3982,0.25,0.7414,0.16,0.2093,0.5045,30.0,0.4,0.49,0.0,0.0,0.01263823064770932,30.08,0.0,-30.08,False,no_switch,1009.0,None,None,None,0.0,4,0,13000,0.05,0.1,2,100.0,86.4,71274.95919732442,0.0,0.0,48072.24080267559,32,0.085,633,0.5,6,0.12,625,355569273482.2584,0,8,0.0,0,v26
sweep_0037,v26_dominant,no_switch,0.4062,0.25,0.5449,0.16,0.1991,0.295,30.0,0.4,0.49,0.0,0.0,0.004347826086956522,50.12,0.0,-50.12,False,no_switch,999.0,None,None,None,3.3,4,0,13000,0.05,0.1,2,100.0,86.4,71322.65454545456,0.0,0.0,48024.545454545456,16,0.085,920,0.5,6,0.12,916,355807211188.2088,0,4,0.0,0,v26
