scenario_id,outcome,econ_outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,econ_initial,econ_final,econ_delta,econ_switched,econ_outcome,econ_switch_time_s,econ_95pct_time_s,cascade_time_s,econ_lag_s,peak_price_gap_pct,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0027,v26_dominant,partial_switch,0.7,0.25,0.51,0.16,0.26,0.2,30.0,0.4,0.49,0.0,0.7016741709688209,0.017173051519154558,70.17,70.17,0.0,False,partial_switch,None,None,None,None,3.32,8,0,13000,0.05,0.1,2,29.832582903117906,86.4,62821.6926716538,70.16741709688209,0.0,56525.507328346204,106,0.085,757,0.5,6,0.12,744,93494860307.01923,3816086.8032193654,13,197864192092.84207,0,v26
sweep_0028,v27_dominant,full_switch,0.7,0.25,0.51,0.16,0.26,0.3,30.0,0.4,0.49,1.0,1.0,0.9304556354916067,70.17,100.0,29.83,True,full_switch,1048.0,2976.0,1339.0,-291.0,46.16,10,0,13000,0.05,0.1,2,0.0,0.0,48483.87096774194,100.0,86.4,70863.32903225807,221,0.085,417,0.5,6,0.12,29,0.0,0,388,353515774744.6328,5279958.877179351,v27
sweep_0029,v27_dominant,full_switch,0.7,0.25,0.51,0.16,0.26,0.38,30.0,0.4,0.49,1.0,1.0,0.9646017699115044,70.17,100.0,29.83,True,full_switch,1697.0,1697.0,1386.0,311.0,47.45,10,0,13000,0.05,0.1,2,0.0,0.0,48231.37996219282,100.0,86.4,71115.82003780719,160,0.085,565,0.5,6,0.12,20,0.0,0,545,354775376214.9803,3942957.794113483,v27
sweep_0030,v27_dominant,full_switch,0.7,0.25,0.51,0.16,0.26,0.43,30.0,0.4,0.49,1.0,1.0,0.9244565217391304,70.17,100.0,29.83,True,full_switch,302.0,911.0,604.0,-302.0,45.84,4,0,13000,0.05,0.1,2,0.0,0.0,48547.48358862145,100.0,86.4,70799.71641137855,556,0.085,1840,0.5,6,0.12,139,0.0,0,1701,353198430565.9036,0,v27
sweep_0031,v27_dominant,full_switch,0.7,0.25,0.51,0.16,0.26,0.47,30.0,0.4,0.49,1.0,0.9562531018361546,0.4322250639386189,70.17,95.63,25.46,True,full_switch,11552.0,12595.0,12073.0,-521.0,26.98,10,0,13000,0.05,0.1,2,4.374689816384529,0.0,52581.599946107744,95.62531018361547,86.4,66765.60005389227,1462,0.085,391,0.5,6,0.12,222,11475412578.76655,0,169,318502510931.5708,55918121.808374345,v26
sweep_0032,v27_dominant,full_switch,0.7,0.25,0.51,0.16,0.26,0.52,30.0,0.4,0.49,1.0,1.0,0.8126195028680688,70.17,100.0,29.83,True,full_switch,966.0,2415.0,1338.0,-372.0,41.59,10,0,13000,0.05,0.1,2,0.0,0.0,49401.6393442623,100.0,86.4,69945.5606557377,680,0.085,523,0.5,6,0.12,98,0.0,0,425,348937305131.4704,5881609.3645590395,v27
sweep_0033,v27_dominant,full_switch,0.7,0.25,0.51,0.16,0.26,0.58,30.0,0.4,0.49,1.0,1.0,0.912751677852349,70.17,100.0,29.83,True,full_switch,919.0,1550.0,1332.0,-413.0,45.34,8,0,13000,0.05,0.1,2,0.0,0.0,48646.38403990025,100.0,86.4,70700.81596009976,276,0.085,447,0.5,6,0.12,39,0.0,0,408,352705046044.8278,5713061.761594888,v27
sweep_0034,v27_dominant,full_switch,0.7,0.25,0.51,0.16,0.26,0.65,30.0,0.4,0.49,1.0,1.0,0.9642857142857143,70.17,100.0,29.83,True,full_switch,993.0,1798.0,1384.0,-391.0,47.47,4,0,13000,0.05,0.1,2,0.0,0.0,48226.501429933276,100.0,86.4,71120.69857006674,132,0.085,1092,0.5,6,0.12,39,0.0,0,1053,354799713740.96027,5271061.890070096,v27
sweep_0035,v27_dominant,full_switch,0.7,0.25,0.51,0.16,0.26,0.75,30.0,0.4,0.49,1.0,1.0,0.93359375,70.17,100.0,29.83,True,full_switch,319.0,1001.0,742.0,-423.0,46.21,4,0,13000,0.05,0.1,2,0.0,0.0,48474.07407407408,100.0,86.4,70873.12592592594,204,0.085,768,0.5,6,0.12,51,0.0,0,717,353564648492.2027,0,v27
sweep_0036,v27_dominant,full_switch,0.82,0.25,0.51,0.16,0.26,0.2,30.0,0.4,0.49,1.0,1.0,0.9402390438247012,80.79,100.0,19.21,True,full_switch,338.0,956.0,654.0,-316.0,46.32,4,0,13000,0.05,0.1,2,0.0,0.0,48451.88284518829,100.0,86.4,70895.31715481172,180,0.085,753,0.5,6,0.12,45,0.0,0,708,353675353839.7955,0,v27
sweep_0037,v27_dominant,full_switch,0.82,0.25,0.51,0.16,0.26,0.3,30.0,0.4,0.49,1.0,1.0,0.9627329192546584,80.79,100.0,19.21,True,full_switch,315.0,1243.0,646.0,-331.0,47.24,4,0,13000,0.05,0.1,2,0.0,0.0,48271.05882352941,100.0,86.4,71076.1411764706,192,0.085,1288,0.5,6,0.12,48,0.0,0,1240,354577430343.71014,0,v27
sweep_0038,v27_dominant,full_switch,0.82,0.25,0.51,0.16,0.26,0.38,30.0,0.4,0.49,1.0,1.0,0.9859663191659984,80.79,100.0,19.21,True,full_switch,379.0,1002.0,723.0,-344.0,48.04,4,0,13000,0.05,0.1,2,0.0,0.0,48115.14404119635,100.0,86.4,71232.05595880366,140,0.085,2494,0.5,6,0.12,35,0.0,0,2459,355355242165.7531,0,v27
sweep_0039,v27_dominant,full_switch,0.82,0.25,0.51,0.16,0.26,0.43,30.0,0.4,0.49,1.0,1.0,0.9757320821873483,80.79,100.0,19.21,True,full_switch,302.0,907.0,605.0,-303.0,47.6,4,0,13000,0.05,0.1,2,0.0,0.0,48201.451168933614,100.0,86.4,71145.7488310664,564,0.085,6181,0.5,6,0.12,150,0.0,0,6031,354924681937.42786,0,v27
sweep_0040,v27_dominant,full_switch,0.82,0.25,0.51,0.16,0.26,0.47,30.0,0.4,0.49,1.0,1.0,0.9322834645669291,70.17,100.0,29.83,True,full_switch,302.0,929.0,626.0,-324.0,46.13,4,0,13000,0.05,0.1,2,0.0,0.0,48488.84210526316,100.0,86.4,70858.35789473685,516,0.085,1905,0.5,6,0.12,129,0.0,0,1776,353490975238.93396,0,v27
sweep_0041,v27_dominant,full_switch,0.82,0.25,0.51,0.16,0.26,0.52,30.0,0.4,0.49,1.0,1.0,0.9494736842105264,80.79,100.0,19.21,True,full_switch,330.0,997.0,682.0,-352.0,46.78,4,0,13000,0.05,0.1,2,0.0,0.0,48361.177753544165,100.0,86.4,70986.02224645585,192,0.085,950,0.5,6,0.12,48,0.0,0,902,354127854183.5382,0,v27
sweep_0042,v27_dominant,full_switch,0.82,0.25,0.51,0.16,0.26,0.58,30.0,0.4,0.49,1.0,1.0,0.9696132596685083,80.79,100.0,19.21,True,full_switch,734.0,1090.0,734.0,0.0,47.74,4,0,13000,0.05,0.1,2,0.0,0.0,48174.545454545456,100.0,86.4,71172.65454545456,44,0.085,362,0.5,6,0.12,11,0.0,0,351,355058906431.2088,0,v27
sweep_0043,v27_dominant,full_switch,0.82,0.25,0.51,0.16,0.26,0.65,30.0,0.4,0.49,1.0,1.0,0.9594117647058824,80.79,100.0,19.21,True,full_switch,337.0,1244.0,700.0,-363.0,47.12,4,0,13000,0.05,0.1,2,0.0,0.0,48294.66192170819,100.0,86.4,71052.53807829182,276,0.085,1700,0.5,6,0.12,69,0.0,0,1631,354459681606.06274,0,v27
sweep_0044,v27_dominant,full_switch,0.82,0.25,0.51,0.16,0.26,0.75,30.0,0.4,0.49,1.0,1.0,0.9480609418282548,80.79,100.0,19.21,True,full_switch,329.0,1311.0,650.0,-321.0,46.7,4,0,13000,0.05,0.1,2,0.0,0.0,48376.56903765691,100.0,86.4,70970.6309623431,300,0.085,1444,0.5,6,0.12,75,0.0,0,1369,354051071709.4189,0,v27
