sweep_name,economic_split,pool_committed_split,pool_ideology_strength,pool_max_loss_pct,outcome,total_reorgs,reorg_mass,cascade_time_s,econ_lag_s,duration,scenario_id,contentiousness,sp_pools,sp_economic,z_joint,surprise
lhs_2016_full_phase3_merged,0.337,0.4099,0.4749,0.3296,v26_dominant,4,36,,,13000,sweep_0251,0.02796007984031936,0.03185884082832985,0.0,0.05866078100697666,0.007625901530906966
lhs_2016_full_phase3_merged,0.2836,0.3776,0.6296,0.2544,v26_dominant,4,32,,,13000,sweep_0252,0.027816367265469065,0.004084466772862798,0.0,0.030748647121922046,0.0032969382747394193
lhs_2016_full_phase3_merged,0.296,0.2756,0.5443,0.3056,v26_dominant,4,20,,,13000,sweep_0253,0.027385229540918165,0.09639341583956214,0.0,0.1226443166998587,0.014717318003983043
lhs_2016_full_phase3_merged,0.3455,0.2043,0.6791,0.2515,v26_dominant,8,58,,,13000,sweep_0254,0.05541716566866268,0.002450680063717681,0.0,0.05557240101745484,0.00018524133672484757
lhs_2016_full_phase3_merged,0.3029,0.4846,0.4668,0.2167,v26_dominant,4,20,,,13000,sweep_0256,0.027385229540918165,0.07106972184781277,0.0,0.09732062270810933,0.03698183662908155
lhs_2016_full_phase3_merged,0.3349,0.464,0.7617,0.281,v26_dominant,4,40,,,13000,sweep_0257,0.02810379241516966,0.03921088101948289,0.0,0.06615058102771726,0.007938069723326072
lhs_2016_full_phase3_merged,0.5011,0.5015,0.5643,0.2042,v26_dominant,4,5,,,13000,sweep_0258,0.026846307385229543,0.1813503247151084,0.00045766590389015587,0.20754229211834174,0.05396099595076886
lhs_2016_full_phase3_merged,0.4278,0.365,0.6454,0.2434,v26_dominant,3,75,,,13000,sweep_0259,0.022694610778443113,0.10501164073030264,0.0,0.1267662138193385,0.0050706485527735445
lhs_2016_full_phase3_merged,0.651,0.5112,0.4977,0.1722,v26_dominant,4,30,,,13000,sweep_0262,0.027744510978043913,0.3627006494302168,0.4523403370085292,0.8416362868730115,0.4404563234635427
lhs_2016_full_phase3_merged,0.4848,0.2385,0.513,0.3263,v26_dominant,4,40,,,13000,sweep_0263,0.02810379241516966,0.07658375199117753,0.0,0.1035234519994119,0.00103523451999412
lhs_2016_full_phase3_merged,0.2905,0.2895,0.5676,0.3933,v26_dominant,4,20,,,13000,sweep_0264,0.027385229540918165,0.002450680063717687,0.0,0.028701580924014248,0.0025831422831612814
lhs_2016_full_phase3_merged,0.4934,0.3729,0.5251,0.3778,v26_dominant,4,8,,,13000,sweep_0266,0.02695409181636727,0.041661561083200585,0.0,0.06749918245473446,0.00753740870744535
lhs_2016_full_phase3_merged,0.373,0.4392,0.4736,0.2721,v26_dominant,4,20,,,13000,sweep_0267,0.027385229540918165,0.01911530449699791,0.0,0.04536620535729447,0.00740981354169143
lhs_2016_full_phase3_merged,0.7208,0.1689,0.444,0.3992,v26_dominant,8,182,,,13000,sweep_0270,0.05987225548902196,0.4264183310868766,0.07961722488038277,0.563427831638211,0.030049484354037925
lhs_2016_full_phase3_merged,0.3082,0.1537,0.7423,0.3389,v26_dominant,4,28,,,13000,sweep_0271,0.027672654690618765,0.2132091655434383,0.0,0.23973558606290998,0.01917884688503279
lhs_2016_full_phase3_merged,0.7152,0.1616,0.5301,0.1857,v26_dominant,8,92,,,13000,sweep_0273,0.05663872255489022,0.7303026589878692,0.017907218639484097,0.8025025571325847,0.3210010228530339
lhs_2016_full_phase3_merged,0.5947,0.2541,0.5861,0.3881,v26_dominant,3,18,,,13000,sweep_0274,0.02064670658682635,0.4950373728709716,0.13133624575272174,0.6461651141411064,0.10123253454877339
lhs_2016_full_phase3_merged,0.4018,0.1986,0.6107,0.3501,v26_dominant,4,52,,,13000,sweep_0276,0.02853493013972056,0.0024506800637176815,0.0,0.02980365956071474,0.00039738212747619583
lhs_2016_full_phase3_merged,0.3705,0.2702,0.5269,0.3827,v26_dominant,4,12,,,13000,sweep_0277,0.027097804391217565,0.29653228770983947,0.0,0.3225076689109609,0.020425485697694194
lhs_2016_full_phase3_merged,0.7299,0.2297,0.4957,0.3808,v26_dominant,8,40,,,13000,sweep_0278,0.05477045908183633,0.031858840828329855,0.10202898550724637,0.18638962805616935,0.00497039008149784
lhs_2016_full_phase3_merged,0.5167,0.233,0.7814,0.1652,v26_dominant,4,4,,,13000,sweep_0280,0.02681037924151697,0.014704080382306086,0.0013896401081755804,0.04179358203242798,0.0023683029818375844
lhs_2016_full_phase3_merged,0.2939,0.4942,0.5184,0.2594,v26_dominant,4,20,,,13000,sweep_0282,0.027385229540918165,0.051464281338071294,0.0,0.07771518219836786,0.01139822672242729
lhs_2016_full_phase3_merged,0.5036,0.2345,0.5038,0.2341,v26_dominant,4,28,,,13000,sweep_0283,0.027672654690618765,0.007352040191153044,0.0007988350322446537,0.03467729574286939,0.00011559098580956344
lhs_2016_full_phase3_merged,0.3472,0.4952,0.5526,0.241,v26_dominant,4,84,,,13000,sweep_0284,0.029684630738522955,0.019605440509741445,0.0,0.048060498643439004,0.00528665485077829
lhs_2016_full_phase3_merged,0.4559,0.4426,0.4677,0.3912,v26_dominant,7,28,,,13000,sweep_0285,0.047672654690618765,0.06371768165665971,0.0,0.10941567846040046,0.04011908210214684
lhs_2016_full_phase3_merged,0.3969,0.1786,0.5382,0.2227,v26_dominant,8,86,,,13000,sweep_0286,0.056423153692614775,0.0,0.0,0.05408603976085009,0.0005408603976085013
lhs_2016_full_phase3_merged,0.4092,0.302,0.7289,0.2478,v26_dominant,4,34,,,13000,sweep_0287,0.027888223552894213,0.01756320712331006,0.0,0.044296267387163094,0.005438597273646135
lhs_2016_full_phase3_merged,0.3428,0.3133,0.5593,0.3799,v26_dominant,4,110,,,13000,sweep_0289,0.030618762475049903,0.04656292121063595,0.0,0.07591341823665267,0.008249258115049592
lhs_2016_full_phase3_merged,0.4841,0.335,0.6485,0.2254,v26_dominant,4,20,,,13000,sweep_0290,0.027385229540918165,0.031450394151043636,0.0,0.05770129501134019,0.00978998638692405
lhs_2016_full_phase3_merged,0.4993,0.47,0.6977,0.1844,v26_dominant,4,69,,,13000,sweep_0291,0.029145708582834332,0.017154760446023758,0.0,0.04509321921876795,0.02675531006980232
lhs_2016_full_phase3_merged,0.7227,0.4981,0.5464,0.2829,v26_dominant,7,53,,,13000,sweep_0293,0.04857085828343313,0.08822448229383653,0.3150322446432285,0.44981572267572806,0.3058746914194951
lhs_2016_full_phase3_merged,0.6929,0.2523,0.6533,0.1762,v26_dominant,4,69,,,13000,sweep_0294,0.029145708582834332,1.0,0.4797642327161777,1.507702691488922,0.656688283404064
lhs_2016_full_phase3_merged,0.3438,0.4111,0.5166,0.1888,v26_dominant,4,33,,,13000,sweep_0297,0.02785229540918164,0.006126700159294222,0.0,0.03282532046575036,0.008293864304346255
lhs_2016_full_phase3_merged,0.2927,0.4446,0.634,0.3051,v26_dominant,4,92,,,13000,sweep_0299,0.029972055888223555,0.026957480700894494,0.0,0.05568805849376718,0.004455044679501372
targeted_sweep11_lite_chaos_test,0.5,0.2,0.51,0.26,v26_dominant,8,1116,,,20000,sweep_0000,0.09342914171656687,0.002450680063717681,0.0,0.09200987594336502,0.00030669958647788027
targeted_sweep11_lite_chaos_test,0.5,0.2,0.51,0.26,v26_dominant,8,1118,,,20000,sweep_0001,0.09350099800399202,0.002450680063717681,0.0,0.09207875585815879,0.0003069291861938595
targeted_sweep11_lite_chaos_test,0.5,0.2,0.51,0.26,v26_dominant,8,1116,,,20000,sweep_0002,0.09342914171656687,0.002450680063717681,0.0,0.09200987594336502,0.00030669958647788027
targeted_sweep7_esp_2016,0.28,0.214,0.51,0.26,v26_dominant,4,304,,,13000,sweep_0000,0.037588822355289424,0.0,0.0,0.03603184876101347,0.0002402123250734247
targeted_sweep7_esp_2016,0.35,0.214,0.51,0.26,v26_dominant,4,284,,,13000,sweep_0001,0.03687025948103793,0.0,0.0,0.03534304961307566,5.8905082688460794e-05
targeted_sweep7_esp_2016,0.45,0.214,0.51,0.26,v26_dominant,4,104,,,13000,sweep_0002,0.03040319361277445,0.0,0.0,0.029143857281635367,0.0
targeted_sweep7_esp_2016,0.55,0.214,0.51,0.26,v26_dominant,4,4,,,13000,sweep_0003,0.02681037924151697,0.0,0.001386866375424729,0.027086727917371045,9.028909305790256e-05
targeted_sweep7_esp_2016,0.6,0.214,0.51,0.26,v26_dominant,8,252,,,13000,sweep_0004,0.0623872255489022,0.5734591349099374,0.08598571527633309,0.7192479228750044,0.19899192532875118
targeted_sweep7_esp_2016,0.65,0.214,0.51,0.26,v26_dominant,8,218,,,13000,sweep_0005,0.06116566866267466,0.2475186864354858,0.045766590389016024,0.35191739096174146,0.01642281157821459
targeted_sweep7_esp_2016,0.7,0.214,0.51,0.26,v26_dominant,8,144,,,13000,sweep_0006,0.058506986027944116,0.0010502914558790136,0.11966675582236216,0.17680060456811092,0.009176793284725756
committed_2016_high_econ,0.78,0.3,0.51,0.26,v27_dominant,10,8313,8429.0,,13000,sweep_0001,0.4846382842110397,0.0006126700159293528,0.0016642396505094875,0.46684090146789975,0.0015561363382263684
committed_2016_high_econ,0.78,0.4,0.51,0.26,v27_dominant,10,8318,8427.0,,13000,sweep_0002,0.4848385456121471,0.004901360127435313,0.0,0.4696573182653025,0.0
committed_2016_high_econ,0.78,0.5,0.51,0.26,v27_dominant,10,8323,8429.0,,13000,sweep_0003,0.48499756564816543,0.07842176203896581,0.0,0.5433301534143956,0.0
committed_2016_mid_econ,0.55,0.3,0.51,0.26,v27_dominant,10,8328,8426.0,,13000,sweep_0001,0.4852081373905452,0.0621247396152434,0.290456047893119,0.8176910284949095,0.13187539198448464
committed_2016_mid_econ,0.55,0.4,0.51,0.26,v27_dominant,10,8318,8429.0,,13000,sweep_0002,0.4848179249296025,0.010292856267614434,0.3335644777292378,0.8085935255852976,0.08355466431048071
committed_2016_mid_econ,0.55,0.5,0.51,0.26,v27_dominant,10,8328,8424.0,,13000,sweep_0003,0.4852287580730898,0.33819384879304,0.0540877886415644,0.8574116449705733,0.03143842698225432
committed_2016_sigmoid,0.78,0.3,0.51,0.26,v27_dominant,10,4573,4241.0,3024.0,13000,sweep_0001,0.46351161085853787,0.0006126700159293528,0.0016642396505094875,0.4465893199773836,0.001488631066591313
committed_2016_sigmoid,0.78,0.4,0.51,0.26,v27_dominant,10,4573,4240.0,3025.0,13000,sweep_0002,0.463545090801293,0.004901360127435313,0.0,0.4492458636022062,0.0
committed_2016_sigmoid,0.78,0.5,0.51,0.26,v27_dominant,10,4573,4239.0,3026.0,13000,sweep_0003,0.4635785707440482,0.07842176203896581,0.0,0.5227983586775629,0.0
committed_2016_sigmoid_midecon,0.55,0.3,0.51,0.26,v27_dominant,10,4573,4240.0,3022.0,13000,sweep_0001,0.46347558199684447,0.0621247396152434,0.290456047893119,0.7968586613157876,0.12851559409998514
committed_2016_sigmoid_midecon,0.55,0.4,0.51,0.26,v27_dominant,10,4573,4240.0,3025.0,13000,sweep_0002,0.463545090801293,0.010292856267614434,0.3335644777292378,0.7882018374716231,0.08144752320540101
econ_committed_2016_grid,0.6,0.2,0.51,0.26,v27_dominant,4,8,928.0,108.0,13000,sweep_0018,0.22609523752174704,0.6469795368214679,0.4382497746342138,1.301959416138587,0.8940121324151632
econ_committed_2016_grid,0.6,0.38,0.51,0.26,v27_dominant,10,124,1993.0,-380.0,13000,sweep_0020,0.2655845203407468,0.017399828452395252,0.052146175715969925,0.32412969875004694,0.07504888755026864
econ_committed_2016_grid,0.6,0.47,0.51,0.26,v27_dominant,10,457,5037.0,-61.0,13000,sweep_0022,0.23877281049113425,0.20749091206143044,0.013868663754247224,0.4502421333626827,0.04652502044747719
econ_committed_2016_grid,0.6,0.58,0.51,0.26,v27_dominant,8,56,1448.0,-155.0,13000,sweep_0024,0.25021404889471743,0.0735204019115305,0.04992718951529023,0.36329747771586596,0.06902652076601451
econ_committed_2016_grid,0.6,0.65,0.51,0.26,v27_dominant,4,126,1437.0,-415.0,13000,sweep_0025,0.23219986242746846,0.0,0.058248387767838604,0.2808302565540883,0.01872201710360588
econ_committed_2016_grid,0.6,0.75,0.51,0.26,v27_dominant,4,214,1319.0,-391.0,13000,sweep_0026,0.2360220889087175,0.0,0.0943069135288814,0.320552687643182,0.025644215011454585
econ_committed_2016_grid,0.7,0.3,0.51,0.26,v27_dominant,10,221,1339.0,-291.0,13000,sweep_0028,0.2737504189409741,0.01077132237529226,0.3182528125319891,0.5914354868861564,0.09627688711495663
econ_committed_2016_grid,0.7,0.38,0.51,0.26,v27_dominant,10,160,1386.0,311.0,13000,sweep_0029,0.27153760816436623,0.010654623324639135,0.22868766118194067,0.49963248295513524,0.03657032201629954
econ_committed_2016_grid,0.7,0.43,0.51,0.26,v27_dominant,4,556,604.0,-302.0,13000,sweep_0030,0.25361931353613576,0.006412612833394328,0.3234172387490463,0.5729439524135397,0.036190959660788675
econ_committed_2016_grid,0.7,0.47,0.51,0.26,v27_dominant,10,1462,12073.0,-521.0,13000,sweep_0031,0.2129950504125096,0.0011028060286731615,0.21635115456625764,0.4216265034526889,0.0045676204540707616
econ_committed_2016_grid,0.7,0.52,0.51,0.26,v27_dominant,10,680,1338.0,-372.0,13000,sweep_0032,0.2921284849664295,0.14459012375934327,0.43824977463421394,0.8628680751106498,0.12655398434956203
econ_committed_2016_grid,0.7,0.58,0.51,0.26,v27_dominant,8,276,1332.0,-413.0,13000,sweep_0033,0.26529199728164676,0.002450680063717575,0.1275917065390749,0.38434567477735204,0.002562304498515654
econ_committed_2016_grid,0.7,0.65,0.51,0.26,v27_dominant,4,132,1384.0,-391.0,13000,sweep_0034,0.2324058089415871,0.0,0.14423410304417164,0.3670133877957166,0.0
econ_committed_2016_grid,0.7,0.75,0.51,0.26,v27_dominant,4,204,742.0,-423.0,13000,sweep_0035,0.24235330163315794,0.0,0.15532903404756934,0.3876437745477972,0.0
econ_committed_2016_grid,0.82,0.2,0.51,0.26,v27_dominant,4,180,654.0,-316.0,13000,sweep_0036,0.23991918885735275,0.19115304496997915,0.0,0.4211344965319138,0.15722354537191446
econ_committed_2016_grid,0.82,0.3,0.51,0.26,v27_dominant,4,192,646.0,-331.0,13000,sweep_0037,0.24078035333432488,0.0006126700159293528,0.0,0.23141961560104274,0.0007713987186701602
econ_committed_2016_grid,0.82,0.38,0.51,0.26,v27_dominant,4,140,723.0,-344.0,13000,sweep_0038,0.2384193984025813,0.002450680063717738,0.0,0.230994464269949,0.0
econ_committed_2016_grid,0.82,0.43,0.51,0.26,v27_dominant,4,564,605.0,-303.0,13000,sweep_0039,0.25391959794604696,0.004901360127435313,0.0,0.24830330723211377,0.00248303307232114
econ_committed_2016_grid,0.82,0.47,0.51,0.26,v27_dominant,4,516,626.0,-324.0,13000,sweep_0040,0.25246509151226504,0.002450680063717575,0.0,0.24445836811583552,0.0
econ_committed_2016_grid,0.82,0.52,0.51,0.26,v27_dominant,4,192,682.0,-352.0,13000,sweep_0041,0.24089574267966216,0.07597108197524824,0.0,0.3068886373421879,0.014321469742635425
econ_committed_2016_grid,0.82,0.58,0.51,0.26,v27_dominant,4,44,734.0,0.0,13000,sweep_0042,0.2268865399420769,0.0,0.0,0.21748863041866934,0.0007249621013955812
econ_committed_2016_grid,0.82,0.65,0.51,0.26,v27_dominant,4,276,700.0,-363.0,13000,sweep_0043,0.2439829862249285,0.0,0.0,0.23387692162374923,0.0
econ_committed_2016_grid,0.82,0.75,0.51,0.26,v27_dominant,4,300,650.0,-321.0,13000,sweep_0044,0.24438765547536523,0.0,0.0,0.23426482899398152,0.0
hashrate_2016_verification,0.5,0.5,0.51,0.26,v27_dominant,10,8338,8424.0,,13000,sweep_0000,0.48558803951021556,0.12988604337703719,0.0,0.5953604504869751,0.003969069669913126
hashrate_2016_verification,0.6,0.5,0.51,0.26,v27_dominant,10,8338,8420.0,,13000,sweep_0001,0.48562928087530477,0.45827717191520634,0.005547465501698852,0.9293385776256868,0.0
hashrate_2016_verification,0.7,0.5,0.51,0.26,v27_dominant,10,8343,8415.0,,13000,sweep_0002,0.4858604733002291,0.14213944369562553,0.21080368906455826,0.8186786891295045,0.0
hashrate_2016_verification,0.5,0.5,0.51,0.26,v27_dominant,10,8343,8418.0,,13000,sweep_0003,0.4858295422764122,0.12988604337703719,0.0,0.5955919499222251,0.00397061299948146
hashrate_2016_verification,0.6,0.5,0.51,0.26,v27_dominant,10,8348,8416.0,,13000,sweep_0004,0.48602980367751963,0.45827717191520634,0.005547465501698852,0.9297225102984994,0.0
hashrate_2016_verification,0.7,0.5,0.51,0.26,v27_dominant,10,8343,8415.0,,13000,sweep_0005,0.4858604733002291,0.14213944369562553,0.21080368906455826,0.8186786891295045,0.0
hashrate_2016_verification,0.5,0.5,0.51,0.26,v27_dominant,10,8343,8417.0,,13000,sweep_0006,0.4858398526176845,0.12988604337703719,0.0,0.5956018331969359,0.003970678887979532
hashrate_2016_verification,0.6,0.5,0.51,0.26,v27_dominant,10,8345,8417.0,,13000,sweep_0007,0.48591170890510965,0.45827717191520634,0.005547465501698852,0.9296093071515978,0.0
hashrate_2016_verification,0.7,0.5,0.51,0.26,v27_dominant,10,8345,8415.0,,13000,sweep_0008,0.48593232958765425,0.14213944369562553,0.21080368906455826,0.8187475690442982,0.0
hashrate_2016_verification,0.5,0.5,0.51,0.26,v27_dominant,10,8343,8414.0,,13000,sweep_0009,0.4858707836415014,0.12988604337703719,0.0,0.5956314830210688,0.003970876553473752
hashrate_2016_verification,0.6,0.5,0.51,0.26,v27_dominant,10,8343,8416.0,,13000,sweep_0010,0.4858501629589568,0.45827717191520634,0.005547465501698852,0.929550310511515,0.0
hashrate_2016_verification,0.7,0.5,0.51,0.26,v27_dominant,10,7988,9079.0,,13000,sweep_0011,0.4662599156774604,0.14213944369562553,0.21080368906455826,0.7998900098455484,0.0
hashrate_2016_verification,0.5,0.5,0.51,0.26,v27_dominant,10,8345,8415.0,,13000,sweep_0012,0.48593232958765425,0.12988604337703719,0.0,0.5956904796611517,0.003971269864407638
hashrate_2016_verification,0.6,0.5,0.51,0.26,v27_dominant,10,8343,8415.0,,13000,sweep_0013,0.4858604733002291,0.45827717191520634,0.005547465501698852,0.9295601937862259,0.0
hashrate_2016_verification,0.7,0.5,0.51,0.26,v27_dominant,10,8343,8415.0,,13000,sweep_0014,0.4858604733002291,0.14213944369562553,0.21080368906455826,0.8186786891295045,0.0
hashrate_2016_verification,0.5,0.5,0.51,0.26,v27_dominant,10,8343,8416.0,,13000,sweep_0015,0.4858501629589568,0.12988604337703719,0.0,0.595611716471647,0.003970744776477606
hashrate_2016_verification,0.6,0.5,0.51,0.26,v27_dominant,10,8350,8415.0,,13000,sweep_0016,0.4861119703062171,0.45827717191520634,0.005547465501698852,0.9298012734880041,0.0
hashrate_2016_verification,0.7,0.5,0.51,0.26,v27_dominant,10,8343,8414.0,,13000,sweep_0017,0.4858707836415014,0.14213944369562553,0.21080368906455826,0.8186885724042154,0.0
lhs_2016_6param,0.7355,0.4978,0.561,0.1636,v27_dominant,10,2943,2427.0,3016.0,13000,sweep_0001,0.4234663388631232,0.09557652248498966,0.006532140628250185,0.5080345240799647,0.02540172620399826
lhs_2016_6param,0.6283,0.4681,0.7406,0.1572,v27_dominant,10,6353,8483.0,,13000,sweep_0002,0.413662364105689,0.07106972184781277,0.16370015948963307,0.6312978598066109,0.20201531513811552
lhs_2016_6param,0.7891,0.2489,0.6625,0.1061,v27_dominant,4,504,612.0,,13000,sweep_0003,0.24467134768508145,0.3063350079647102,0.09256500936134793,0.633436787662031,0.15835919691550776
lhs_2016_6param,0.6624,0.5807,0.3559,0.1876,v27_dominant,8,1382,1225.0,1515.0,13000,sweep_0004,0.33166463157799586,0.0,0.1441453435961445,0.46207203285072157,0.030804802190048098
lhs_2016_6param,0.3588,0.4406,0.443,0.2205,v27_dominant,10,1042,1247.0,1331.0,13000,sweep_0007,0.328292361868218,0.014704080382306101,0.0,0.32939818333727633,0.1174853520569619
lhs_2016_6param,0.5205,0.6825,0.38,0.1808,v27_dominant,4,728,1208.0,1849.0,13000,sweep_0008,0.2894148816202077,0.0,0.001137230427848301,0.27856420446707386,0.003714189392894342
lhs_2016_6param,0.605,0.4259,0.5367,0.3156,v27_dominant,10,7440,12937.0,,13000,sweep_0009,0.406793996294451,0.008495690887554454,0.12523403370085287,0.523673831185494,0.17804910260306803
lhs_2016_6param,0.6094,0.5972,0.423,0.2951,v27_dominant,43,0,,,13000,sweep_0011,0.2866666666666667,0.002450680063717575,0.003034463629429174,0.2802777371010033,0.00934259123670014
lhs_2016_6param,0.4538,0.3273,0.3934,0.3043,v27_dominant,10,6049,10447.0,,13000,sweep_0014,0.38249069815827674,0.011028060286729657,0.0,0.37767554017496635,0.02643728781224767
lhs_2016_6param,0.4101,0.4077,0.4265,0.2662,v27_dominant,10,3161,10479.0,,13000,sweep_0016,0.27840028819564705,0.024506800637176723,0.0,0.29137541877244366,0.03593630164860137
lhs_2016_6param,0.7131,0.6888,0.5958,0.3875,v27_dominant,2,130,,,13000,sweep_0020,0.018003992015968064,0.0,0.01182164898412065,0.029079894301895795,0.005622112898366521
lhs_2016_6param,0.3631,0.377,0.3516,0.2799,v27_dominant,10,1147,2525.0,1157.0,13000,sweep_0022,0.3148566901540273,0.001838010047788222,0.0,0.3036529627428083,0.012399162645331321
lhs_2016_6param,0.347,0.2808,0.5097,0.2119,v27_dominant,10,3485,4282.0,4876.0,13000,sweep_0023,0.4669091684533388,0.1280480333292488,0.0,0.5756172703706397,0.34191665860016
lhs_2016_6param,0.6943,0.3689,0.7949,0.2834,v27_dominant,10,7742,11653.0,,13000,sweep_0024,0.43088277388927676,0.05972657412431939,0.048414441901855905,0.5211761144859617,0.22236847551401023
lhs_2016_6param,0.3391,0.3408,0.6033,0.3664,v27_dominant,10,8343,8418.0,,13000,sweep_0025,0.4858295422764122,0.07805416002940804,0.0,0.5437600665745959,0.388154060856499
lhs_2016_6param,0.4258,0.2614,0.6549,0.1167,v27_dominant,10,1918,1207.0,1818.0,13000,sweep_0026,0.3714614253334756,0.8675407425560591,0.0,1.2236157951782611,0.2039359658630436
lhs_2016_6param,0.3299,0.6998,0.4863,0.3484,v27_dominant,4,1198,3636.0,2742.0,13000,sweep_0027,0.30195805468017195,0.002450680063717575,0.0,0.29190127406123784,0.10021943742769164
lhs_2016_6param,0.3757,0.5987,0.3989,0.2696,v27_dominant,6,1095,1207.0,1515.0,13000,sweep_0028,0.3082055071420549,0.012253400318588362,0.0,0.3076926698888753,0.01743591796036959
lhs_2016_6param,0.5909,0.6108,0.5625,0.2979,v27_dominant,6,4000,7809.0,,13000,sweep_0031,0.3094059453008613,0.0,0.042862492198876605,0.33945247635596876,0.030550722872037216
lhs_2016_6param,0.4611,0.4807,0.7917,0.148,v27_dominant,4,280,663.0,,13000,sweep_0032,0.23609761608857757,0.012253400318588362,0.0,0.23857157318740013,0.025447634473322687
lhs_2016_6param,0.5473,0.5325,0.3608,0.2897,v27_dominant,10,2695,4301.0,3483.0,13000,sweep_0035,0.40605478357061475,0.1838010047788261,0.006559877955758939,0.5795963956754052,0.03477578374052434
lhs_2016_6param,0.7553,0.6403,0.6187,0.339,v27_dominant,2,276,,,13000,sweep_0038,0.02324950099800399,0.0,0.08614104431038055,0.10842752340810172,0.011565602496864185
lhs_2016_6param,0.5772,0.5654,0.6482,0.1513,v27_dominant,8,1178,1225.0,1546.0,13000,sweep_0039,0.3250535479065991,0.012253400318588362,0.04068511198945992,0.36452795681623196,0.03523770249223576
lhs_2016_6param,0.7968,0.3455,0.6068,0.108,v27_dominant,4,504,655.0,,13000,sweep_0040,0.2442280030103727,0.005514030143364828,0.0,0.23962581966676755,0.0065897100408361265
lhs_2016_6param,0.7592,0.4952,0.5986,0.1659,v27_dominant,10,2941,5682.0,4042.0,13000,sweep_0041,0.41360633285578297,0.058816321529224405,0.040474308300395175,0.4957648979296908,0.021483145576953213
lhs_2016_6param,0.4636,0.6863,0.3299,0.1375,v27_dominant,4,680,1228.0,1886.0,13000,sweep_0042,0.28834139915142376,0.0,0.0,0.27639795648721976,0.009213265216240687
lhs_2016_6param,0.6421,0.1517,0.3417,0.1996,v27_dominant,4,516,680.0,,13000,sweep_0043,0.2444013822031162,0.42886901115059417,0.02364884543374248,0.6867958437287287,0.3640017971762262
lhs_2016_6param,0.3042,0.6358,0.722,0.282,v27_dominant,4,2496,7861.0,,13000,sweep_0044,0.241500546077656,0.04901360127435361,0.0,0.2805109083653745,0.04581678169967784
lhs_2016_6param,0.6344,0.3735,0.4075,0.2394,v27_dominant,10,3568,3020.0,3640.0,13000,sweep_0045,0.45426522763431204,0.03677770581336316,0.06132390264198062,0.5335506316994469,0.07585311480660464
lhs_2016_6param,0.4139,0.6211,0.6682,0.3258,v27_dominant,2,252,,,13000,sweep_0051,0.022387225548902198,0.004901360127435476,0.0,0.026361280247631267,0.0021967733539692705
lhs_2016_6param,0.4183,0.3304,0.7678,0.1754,v27_dominant,10,8168,12191.0,,13000,sweep_0052,0.4406411995063384,0.05391496140178893,0.0,0.4763042799181684,0.21433692596317577
lhs_2016_6param,0.4335,0.5479,0.6888,0.2489,v27_dominant,8,5432,9079.0,,13000,sweep_0053,0.36109424701478576,0.07597108197524807,0.0,0.4221083770979811,0.13507468067135397
lhs_2016_6param,0.5044,0.3122,0.4354,0.318,v27_dominant,10,8213,12164.0,,13000,sweep_0054,0.44253634518775625,0.02205612057345915,0.0024103737604881494,0.4486724593503821,0.15367031732750588
lhs_2016_6param,0.5433,0.5891,0.305,0.1696,v27_dominant,8,1450,1208.0,1535.0,13000,sweep_0055,0.3347464131817371,0.03185884082832978,0.012010262811178101,0.364749923449464,0.014589996937978572
lhs_2016_6param,0.4419,0.5742,0.4651,0.1901,v27_dominant,8,1284,1243.0,1579.0,13000,sweep_0056,0.3294409418461649,0.10782992280357802,0.0,0.4236250301918379,0.12567542562357856
lhs_2016_6param,0.3931,0.3379,0.6739,0.2043,v27_dominant,10,8224,8413.0,,13000,sweep_0057,0.4816056448809773,0.10109055262835433,0.0,0.562747520616867,0.3770408388133008
lhs_2016_6param,0.7939,0.56,0.7092,0.2888,v27_dominant,4,396,818.0,,13000,sweep_0058,0.23866717786203034,0.009802720254870789,0.004343665487830189,0.24292768608935733,0.014575661165361452
lhs_2016_6param,0.4964,0.5726,0.6842,0.1367,v27_dominant,8,1360,1278.0,1838.0,13000,sweep_0060,0.33781154560784954,0.019605440509741414,0.0,0.34342443132612765,0.016026473461885946
lhs_2016_6param,0.3663,0.5618,0.4949,0.2433,v27_dominant,8,1454,1883.0,1809.0,13000,sweep_0061,0.3342791162040896,0.002450680063717738,0.0,0.32288355889095505,0.15390782973802186
lhs_2016_6param,0.6024,0.5167,0.3263,0.1227,v27_dominant,10,1380,1261.0,1555.0,13000,sweep_0062,0.3454817203974156,0.004901360127435313,0.014201511684349166,0.3502743296827629,0.09924439341011619
lhs_2016_6param,0.3216,0.5393,0.3203,0.2132,v27_dominant,8,1418,1209.0,1553.0,13000,sweep_0064,0.33400345506835377,0.03676020095576525,0.0,0.35692883685838417,0.04402122321253404
lhs_2016_6param,0.4891,0.4111,0.7521,0.1682,v27_dominant,4,520,649.0,,13000,sweep_0066,0.2448647153574077,0.03185884082832994,0.0,0.2665809693183485,0.08974892633717733
lhs_2016_6param,0.4496,0.3023,0.5282,0.1147,v27_dominant,10,1627,1255.0,1514.0,13000,sweep_0068,0.3534678802812583,0.020830780541600282,0.0,0.35965760208415165,0.0503520642917812
lhs_2016_6param,0.3845,0.2674,0.3148,0.1236,v27_dominant,10,1578,1275.0,1849.0,13000,sweep_0069,0.35926301091065244,0.4901360127435363,0.0,0.8345179237330244,0.10014215084796302
