scenario_id,outcome,econ_outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,econ_initial,econ_final,econ_delta,econ_switched,econ_outcome,econ_switch_time_s,econ_95pct_time_s,cascade_time_s,econ_lag_s,peak_price_gap_pct,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0052,v27_dominant,full_switch,0.5178,0.25,0.3258,0.16,0.2004,0.6699,30.0,0.4,0.49,1.0,1.0,0.9563310450038138,56.74,100.0,43.26,True,full_switch,2722.0,2722.0,1208.0,1514.0,46.54,4,0,13000,0.05,0.1,2,0.0,0.0,48408.20145161025,100.0,86.4,70938.99854838976,728,0.085,5244,0.5,6,0.12,229,0.0,0,5015,353893267137.1744,671360.3590898216,v27
sweep_0053,v27_dominant,full_switch,0.3219,0.25,0.6382,0.16,0.1153,0.4868,30.0,0.4,0.49,1.0,1.0,0.9576947637292464,56.74,100.0,43.26,True,full_switch,3025.0,3025.0,1207.0,1818.0,46.83,10,0,13000,0.05,0.1,2,0.0,0.0,48351.456780419234,100.0,86.4,70995.74321958078,1920,0.085,6264,0.5,6,0.12,265,0.0,0,5999,354176349186.4186,866972.550047644,v27
sweep_0054,v27_dominant,no_switch,0.3068,0.25,0.7928,0.16,0.2903,0.5271,30.0,0.4,0.49,1.0,0.5673741253525133,0.7732140237641191,56.74,56.74,0.0,False,no_switch,None,None,8419.0,None,16.18,10,0,13000,0.05,0.1,2,43.26258746474866,0.0,55206.88304849621,56.73741253525133,86.4,64140.3169515038,8338,0.085,6817,0.5,6,0.12,1546,119149703270.58646,0,5271,181546497611.24002,76276617.41126646,v27
sweep_0055,v27_dominant,full_switch,0.7273,0.25,0.3026,0.16,0.1471,0.3606,30.0,0.4,0.49,1.0,1.0,0.9564717477003942,56.74,100.0,43.26,True,full_switch,3025.0,3025.0,1207.0,1818.0,46.78,10,0,13000,0.05,0.1,2,0.0,0.0,48362.129041192886,100.0,86.4,70985.07095880712,1918,0.085,6088,0.5,6,0.12,265,0.0,0,5823,354123108496.3861,866972.550047644,v27
sweep_0056,v27_dominant,full_switch,0.4853,0.25,0.4795,0.16,0.1021,0.3655,30.0,0.4,0.49,1.0,1.0,0.9524070021881839,56.74,100.0,43.26,True,full_switch,3025.0,3025.0,1207.0,1818.0,46.38,10,0,13000,0.05,0.1,2,0.0,0.0,48439.84685456896,100.0,86.4,70907.35314543104,1920,0.085,5484,0.5,6,0.12,261,0.0,0,5223,353735397766.69977,866972.550047644,v27
sweep_0057,v27_dominant,no_switch,0.7482,0.25,0.3223,0.16,0.3558,0.5186,30.0,0.4,0.49,1.0,0.5673741253525133,0.8187265917602996,56.74,56.74,0.0,False,no_switch,None,None,6658.0,None,17.84,10,0,13000,0.05,0.1,2,43.26258746474866,0.0,54786.02130539658,56.73741253525133,86.4,64561.17869460342,6653,0.085,6675,0.5,6,0.12,1210,118241382622.1591,0,5465,182737729258.81772,55634863.64566359,v27
sweep_0058,v27_dominant,no_switch,0.3628,0.25,0.4255,0.16,0.3165,0.4543,30.0,0.4,0.49,1.0,0.5673741253525133,0.7730340375586855,56.74,56.74,0.0,False,no_switch,None,None,8418.0,None,16.18,10,0,13000,0.05,0.1,2,43.26258746474866,0.0,55206.69530152738,56.73741253525133,86.4,64140.50469847262,8343,0.085,6816,0.5,6,0.12,1547,119149298067.56847,0,5269,181547029021.22122,76271608.13222131,v27
sweep_0059,v27_dominant,full_switch,0.7729,0.25,0.5499,0.16,0.1651,0.6503,30.0,0.4,0.49,1.0,1.0,0.9625182540970306,56.74,100.0,43.26,True,full_switch,2722.0,2722.0,1208.0,1514.0,47.04,4,0,13000,0.05,0.1,2,0.0,0.0,48310.68220550831,100.0,86.4,71036.5177944917,728,0.085,6163,0.5,6,0.12,231,0.0,0,5932,354379761242.22186,671360.3590898216,v27
sweep_0060,v27_dominant,full_switch,0.4341,0.25,0.5794,0.16,0.3928,0.6846,30.0,0.4,0.49,1.0,1.0,0.8349723417332514,56.74,100.0,43.26,True,full_switch,12054.0,12054.0,7207.0,4847.0,41.4,4,0,13000,0.05,0.1,2,0.0,0.0,49439.60066557242,100.0,86.4,69907.59933442759,2416,0.085,6508,0.5,6,0.12,1074,0.0,0,5434,348747927549.348,77597980.98112127,v27
sweep_0061,v27_dominant,no_switch,0.4671,0.25,0.5922,0.16,0.2949,0.6152,30.0,0.4,0.49,1.0,0.5673741253525133,0.8201246660730187,56.74,56.74,0.0,False,no_switch,None,None,7809.0,None,17.84,6,0,13000,0.05,0.1,2,43.26258746474866,0.0,54786.849315127336,56.73741253525133,86.4,64560.350684872676,4017,0.085,6738,0.5,6,0.12,1212,118243169665.88042,0,5526,182735385611.73663,84141750.09935048,v27
sweep_0062,v27_dominant,full_switch,0.344,0.25,0.7246,0.16,0.1194,0.4729,30.0,0.4,0.49,1.0,1.0,0.9402182508303021,56.74,100.0,43.26,True,full_switch,4238.0,4238.0,1811.0,2427.0,46.06,10,0,13000,0.05,0.1,2,0.0,0.0,48502.61949193943,100.0,86.4,70844.58050806058,2483,0.085,6323,0.5,6,0.12,378,0.0,0,5945,353422244012.3414,5749518.321842229,v27
sweep_0063,v27_dominant,full_switch,0.7886,0.25,0.6028,0.16,0.1387,0.3799,30.0,0.4,0.49,1.0,1.0,0.9757869249394673,99.59,100.0,0.41,False,full_switch,None,0.0,611.0,None,47.61,4,0,13000,0.05,0.1,2,0.0,0.0,48199.888090178625,100.0,86.4,71147.3119098214,564,0.085,6195,0.5,6,0.12,150,0.0,0,6045,354932479665.8807,0,v27
