scenario_id,outcome,econ_outcome,economic_split,hashrate_split,pool_ideology_strength,pool_profitability_threshold,pool_max_loss_pct,pool_committed_split,pool_neutral_pct,econ_ideology_strength,user_ideology_strength,v27_hash_share,v27_econ_share,v27_block_share,econ_initial,econ_final,econ_delta,econ_switched,econ_outcome,econ_switch_time_s,econ_95pct_time_s,cascade_time_s,econ_lag_s,peak_price_gap_pct,total_reorgs,total_orphans,duration,econ_inertia,econ_switching_threshold,economic_nodes_per_partition,final_v26_economic,final_v26_hashrate,final_v26_price,final_v27_economic,final_v27_hashrate,final_v27_price,reorg_mass,solo_miner_hashrate,total_blocks,transaction_velocity,user_nodes_per_partition,user_switching_threshold,v26_blocks,v26_fork_valuation,v26_pool_opportunity_cost,v27_blocks,v27_fork_valuation,v27_pool_opportunity_cost,winning_fork
sweep_0022,contested,no_switch,0.4254,0.25,0.7838,0.16,0.3959,0.2706,30.0,0.4,0.49,0.5844907407407407,0.56737060138721,0.5824649658641754,56.74,56.74,0.0,False,no_switch,None,None,None,None,6.09,5,0,13000,0.05,0.1,2,43.262939861279,35.9,57912.794132646195,56.737060138721,50.5,61434.405867353824,501,0.085,2783,0.5,6,0.12,1162,124990726915.76318,128512697.46786433,1621,173886448890.71768,0,v27
sweep_0023,v26_dominant,no_switch,0.6327,0.25,0.6514,0.16,0.3149,0.1622,30.0,0.4,0.49,0.0,0.5673664319629602,0.035699878983461074,56.74,56.74,-0.0,False,no_switch,None,None,None,None,1.05,8,0,13000,0.05,0.1,2,43.26335680370397,86.4,64194.3673220025,56.73664319629601,0.0,55152.83267799751,1074,0.085,4958,0.5,6,0.12,4781,138549315108.8565,1550222.195338659,177,156105680668.4577,0,v26
sweep_0024,v27_dominant,full_switch,0.5535,0.25,0.4528,0.16,0.1673,0.2493,30.0,0.4,0.49,1.0,1.0,0.9519109617807644,56.74,100.0,43.26,True,full_switch,2730.0,2730.0,1212.0,1518.0,46.28,10,0,13000,0.05,0.1,2,0.0,0.0,48459.49450785739,100.0,86.4,70887.70549214262,1723,0.085,4762,0.5,6,0.12,229,0.0,0,4533,353637381550.569,677933.4004253768,v27
sweep_0025,v27_dominant,no_switch,0.6562,0.25,0.6877,0.16,0.2298,0.3463,30.0,0.4,0.49,1.0,0.56737060138721,0.6341522743857942,56.74,56.74,0.0,False,no_switch,None,None,12712.0,None,12.66,10,0,13000,0.05,0.1,2,43.262939861279,0.0,56120.60254025336,56.737060138721,86.4,63226.59745974664,8155,0.085,4111,0.5,6,0.12,1504,121122715826.66908,0,2607,178959141095.24326,120039833.39055605,v27
sweep_0026,v26_dominant,no_switch,0.7528,0.25,0.6961,0.16,0.3274,0.2454,30.0,0.4,0.49,0.0,0.5673664319629602,0.029965156794425088,56.74,56.74,-0.0,False,no_switch,None,None,None,None,0.88,8,0,13000,0.05,0.1,2,43.26335680370397,86.4,64289.37874500239,56.73664319629601,0.0,55057.821254997616,968,0.085,5740,0.5,6,0.12,5568,138754376208.9702,1336502.3094857214,172,155836758436.57034,0,v26
sweep_0027,v27_dominant,no_switch,0.6848,0.25,0.6393,0.16,0.1872,0.4271,30.0,0.4,0.49,1.0,0.5673741253525133,0.7973231357552581,56.74,56.74,0.0,False,no_switch,None,None,8460.0,None,16.73,10,0,13000,0.05,0.1,2,43.26258746474866,0.0,55068.15399738618,56.73741253525133,86.4,64279.046002613824,6276,0.085,5753,0.5,6,0.12,1166,118850292683.31876,0,4587,181939164416.5038,77656201.43989664,v27
sweep_0028,v27_dominant,no_switch,0.5883,0.25,0.5565,0.16,0.2902,0.2989,30.0,0.4,0.49,1.0,0.5673741253525133,0.7373103087388801,56.74,56.74,0.0,False,no_switch,None,None,10948.0,None,14.54,10,0,13000,0.05,0.1,2,43.26258746474866,0.0,55630.09541401632,56.73741253525133,86.4,63717.10458598368,8043,0.085,5733,0.5,6,0.12,1506,120063097126.34659,0,4227,180348612624.73398,104860127.55024007,v27
sweep_0029,v26_dominant,no_switch,0.4695,0.25,0.4938,0.16,0.3467,0.2049,30.0,0.4,0.49,0.0,0.5673664319629602,0.031512175158584,56.74,56.74,-0.0,False,no_switch,None,None,None,None,0.84,8,0,13000,0.05,0.1,2,43.26335680370397,86.4,64239.95292434313,56.73664319629601,0.0,55107.24707565687,1006,0.085,4887,0.5,6,0.12,4733,138647701528.82758,1131342.1231427235,154,155976654267.88074,0,v26
sweep_0030,v27_dominant,no_switch,0.7463,0.25,0.6771,0.16,0.3342,0.4364,30.0,0.4,0.49,1.0,0.56737060138721,0.7250134096191668,56.74,56.74,0.0,False,no_switch,None,None,11501.0,None,14.03,10,0,13000,0.05,0.1,2,43.262939861279,0.0,55762.60607013086,56.737060138721,86.4,63584.593929869145,8312,0.085,5593,0.5,6,0.12,1538,120350067231.41394,0,4055,179972428910.534,110686611.77305372,v27
sweep_0031,v27_dominant,no_switch,0.3843,0.25,0.6574,0.16,0.3243,0.4211,30.0,0.4,0.49,1.0,0.5673741253525133,0.7381818181818182,56.74,56.74,0.0,False,no_switch,None,None,10870.0,None,14.58,10,0,13000,0.05,0.1,2,43.26258746474866,0.0,55619.942249681175,56.73741253525133,86.4,63727.25775031883,8179,0.085,5775,0.5,6,0.12,1512,120041184160.9519,0,4263,180377350733.8099,104632747.47801325,v27
